품종,시장,법인,광역산지,시군산지,도매가격(원/kg),연,월
양파(일반),강릉도매,강릉농산물,강원,강릉,1976.35,21,04
양파(일반),원주도매,합동청과,경북,의성,1545.30,21,04
양파(일반),원주도매,합동청과,경북,영주,1504.72,21,04
양파(일반),원주도매,합동청과,제주,제주,1069.35,21,04
양파(일반),원주도매,합동청과,강원,원주,894.89,21,04
양파(일반),원주도매,합동청과,인천,남동,1446.67,21,04
양파(일반),원주도매,합동청과,충북,충주,575.95,21,04
양파(일반),충주도매,충주중원청과,제주,제주,1187.91,21,04
양파(일반),충주도매,충주중원청과,충남,금산,696.51,21,04
양파(일반),충주도매,충주중원청과,충북,충주,700.00,21,04
양파(일반),충주도매,충주중원청과,대전,대전동구,972.89,21,04
양파(일반),충주도매,충주중원청과,충북,제천,1287.95,21,04
양파(일반),충주도매,충주중원청과,경기,양평,1040.00,21,04
양파(일반),충주도매,충주중원청과,경북,안동,673.33,21,04
양파(일반),구미도매,구미중앙청과,경북,구미,650.24,21,04
양파(일반),구미도매,구미중앙청과,경북,김천,696.62,21,04
양파(일반),구미도매,구미농협,경북,구미,1055.96,21,04
양파(일반),정읍도매,정읍원협,전북,정읍,1176.61,21,04
양파(일반),정읍도매,정일청과,전북,부안,734.43,21,04
양파(일반),정읍도매,정일청과,전북,전주완산,549.20,21,04
양파(일반),정읍도매,정일청과,전북,정읍,782.49,21,04
양파(일반),정읍도매,정읍원협,광주,광주서구,1944.14,21,04
양파(일반),정읍도매,정일청과,광주,광주북구,721.46,21,04
기타,서울가락도매,농협가락,경남,함양,2147.85,21,04
기타,서울가락도매,농협가락,전남,무안,1944.76,21,04
기타,서울가락도매,농협가락,제주,제주,2044.26,21,04
기타,서울가락도매,농협가락,경남,창원의창,1659.13,21,04
기타,서울가락도매,농협가락,제주,서귀포,2200.00,21,04
기타,대구북부도매,대양청과,전남,고흥,711.60,21,04
기타,대구북부도매,농협북대구,제주,제주,1043.44,21,04
기타,대구북부도매,대양청과,전남,여수,836.16,21,04
기타,대구북부도매,대구경북원예농협,대구,대구북구,819.71,21,04
기타,대구북부도매,대구경북원예농협,제주,제주,1031.16,21,04
기타,대구북부도매,대구경북원예농협,전남,무안,1043.45,21,04
기타,대구북부도매,농협북대구,경북,칠곡,1500.00,21,04
기타,대구북부도매,농협북대구,경남,밀양,1093.65,21,04
기타,대구북부도매,대구경북원예농협,경북,군위,1350.00,21,04
기타,대구북부도매,대양청과,전남,무안,631.38,21,04
기타,대구북부도매,농협북대구,경북,고령,1046.94,21,04
기타,대구북부도매,대양청과,전남,장흥,697.22,21,04
기타,대구북부도매,농협북대구,대구,대구북구,850.00,21,04
기타,대구북부도매,대구경북원예농협,경남,창녕,880.27,21,04
기타,대구북부도매,대구경북원예농협,전남,고흥,582.42,21,04
기타,대구북부도매,농협북대구,경북,영천,650.00,21,04
기타,대구북부도매,대양청과,전남,진도,692.74,21,04
기타,대구북부도매,대양청과,충남,금산,657.83,21,04
기타,대구북부도매,대구경북원예농협,경북,고령,857.62,21,04
기타,대구북부도매,대구경북원예농협,경남,합천,876.36,21,04
기타,대구북부도매,대구경북원예농협,대구,수성,565.19,21,04
기타,대구북부도매,대구경북원예농협,경남,함양,1068.06,21,04
기타,대구북부도매,농협북대구,광주,광주서구,694.88,21,04
기타,대구북부도매,대양청과,전남,나주,638.19,21,04
기타,대구북부도매,대구경북원예농협,대구,달성,784.20,21,04
기타,대구북부도매,농협북대구,경남,합천,766.67,21,04
기타,대구북부도매,대구경북원예농협,경북,경산,521.92,21,04
기타,대구북부도매,농협북대구,대구,대구중구,1564.10,21,04
기타,대구북부도매,농협북대구,경북,김천,732.76,21,04
기타,구리도매,구리청과,경기,구리,924.60,21,04
기타,구리도매,농협구리,제주,제주,963.77,21,04
기타,구리도매,농협구리,전남,고흥,798.30,21,04
기타,구리도매,농협구리,경남,함양,875.28,21,04
기타,구리도매,농협구리,전남,무안,728.21,21,04
기타,구리도매,구리청과,전남,무안,567.63,21,04
기타,구리도매,농협구리,전남,해남,893.03,21,04
기타,구리도매,구리청과,제주,제주,1016.52,21,04
기타,구리도매,구리청과,제주,서귀포,847.50,21,04
기타,구리도매,농협구리,경북,의성,634.38,21,04
기타,구리도매,구리청과,전남,고흥,548.73,21,04
기타,구리도매,농협구리,경북,군위,573.57,21,04
기타,구리도매,농협구리,제주,서귀포,958.33,21,04
기타,구리도매,농협구리,경북,문경,1733.33,21,04
기타,구리도매,농협구리,경남,창원의창,479.94,21,04
기타,구리도매,인터넷청과,전남,무안,803.06,21,04
기타,구리도매,인터넷청과,전남,고흥,900.54,21,04
기타,구리도매,인터넷청과,전북,김제,913.82,21,04
기타,구리도매,농협구리,충남,서산,550.00,21,04
기타,부산엄궁도매,농협부산,부산,사상,929.37,21,04
기타,부산엄궁도매,농협부산,경남,창원마산합포,1086.18,21,04
기타,서울강서도매,서부청과,제주,제주,931.56,21,04
기타,서울강서도매,서부청과,경남,합천,933.33,21,04
기타,부산반여도매,동부청과,제주,제주,927.10,21,04
기타,부산반여도매,부산중앙청과,전남,여수,787.00,21,04
기타,부산반여도매,동부청과,경남,밀양,1011.78,21,04
기타,부산반여도매,동부청과,전남,고흥,727.85,21,04
기타,부산반여도매,동부청과,경남,창녕,886.49,21,04
기타,부산반여도매,동부청과,경남,의령,1285.13,21,04
기타,부산반여도매,동부청과,강원,춘천,1120.53,21,04
기타,부산반여도매,동부청과,경기,수원팔달,733.64,21,04
기타,부산반여도매,동부청과,경남,남해,1038.50,21,04
기타,부산반여도매,동부청과,경남,창원의창,1177.41,21,04
기타,부산반여도매,부산중앙청과,강원,평창,666.76,21,04
기타,부산반여도매,동부청과,경남,거제,630.68,21,04
기타,부산반여도매,동부청과,전남,무안,752.42,21,04
기타,부산반여도매,동부청과,부산,연제,1096.00,21,04
기타,부산반여도매,농협반여,부산,연제,750.00,21,04
기타,부산반여도매,부산중앙청과,경남,남해,468.49,21,04
기타,대전노은도매,대전원협,전남,고흥,754.80,21,04
기타,대전노은도매,대전원협,대전,유성,468.21,21,04
기타,대전오정도매,대전청과,경남,합천,749.13,21,04
기타,대전오정도매,대전청과,전남,고흥,829.32,21,04
기타,대전오정도매,대전청과,전남,여수,712.16,21,04
기타,대전오정도매,농협대전,서울,송파,2675.00,21,04
기타,인천남촌도매,덕풍청과,제주,제주,966.12,21,04
기타,인천남촌도매,덕풍청과,전남,무안,839.93,21,04
기타,인천남촌도매,덕풍청과,전남,고흥,711.83,21,04
기타,인천남촌도매,덕풍청과,경북,의성,978.48,21,04
기타,인천남촌도매,덕풍청과,경남,남해,846.45,21,04
기타,인천남촌도매,덕풍청과,인천,남동,2100.00,21,04
기타,인천남촌도매,덕풍청과,제주,서귀포,860.46,21,04
기타,수원도매,수원원협,제주,제주,1044.51,21,04
기타,수원도매,수원원협,전남,무안,789.69,21,04
기타,수원도매,수원원협,제주,서귀포,1070.03,21,04
기타,수원도매,수원원협,경기,용인처인,1250.23,21,04
기타,수원도매,수원원협,전북,완주,602.18,21,04
기타,광주서부도매,두레청과,전남,무안,617.30,21,04
기타,광주서부도매,두레청과,전남,여수,966.91,21,04
기타,광주서부도매,두레청과,광주,광산,880.53,21,04
기타,광주서부도매,두레청과,전남,함평,886.40,21,04
기타,광주서부도매,두레청과,전남,고흥,542.41,21,04
기타,광주서부도매,두레청과,광주,광주서구,1100.03,21,04
기타,광주서부도매,두레청과,경남,합천,1700.00,21,04
기타,광주서부도매,두레청과,전북,남원,1109.12,21,04
기타,광주서부도매,두레청과,전북,완주,1000.00,21,04
기타,광주서부도매,두레청과,전남,신안,855.03,21,04
기타,광주서부도매,두레청과,전남,영광,962.16,21,04
기타,광주서부도매,농협광주,전남,나주,1075.48,21,04
기타,광주서부도매,두레청과,전남,해남,1198.72,21,04
기타,광주서부도매,농협광주,광주,광주남구,922.05,21,04
기타,광주서부도매,농협광주,서울,송파,2229.06,21,04
기타,광주서부도매,농협광주,전남,함평,973.15,21,04
기타,광주서부도매,두레청과,전남,나주,646.59,21,04
기타,광주서부도매,두레청과,전남,진도,245.83,21,04
기타,광주서부도매,두레청과,전북,고창,225.00,21,04
기타,청주도매,충북원협청주,제주,제주,854.96,21,04
기타,청주도매,충북원협청주,전북,완주,725.45,21,04
기타,청주도매,충북원협청주,충북,청주흥덕,1101.13,21,04
기타,청주도매,충북원협청주,경남,합천,1150.00,21,04
기타,청주도매,충북원협청주,전남,무안,600.00,21,04
기타,청주도매,충북원협청주,서울,송파,1998.95,21,04
기타,순천도매,순천원협,전남,여수,651.01,21,04
기타,순천도매,순천원협,전남,고흥,654.40,21,04
기타,순천도매,순천원협,경남,남해,1225.53,21,04
기타,순천도매,순천원협,경북,의성,634.58,21,04
기타,순천도매,순천원협,제주,제주,1158.33,21,04
기타,순천도매,순천원협,대구,달성,490.49,21,04
기타,순천도매,순천원협,전남,장흥,480.72,21,04
기타,순천도매,순천원협,충북,영동,667.21,21,04
기타,순천도매,순천원협,전남,순천,580.35,21,04
기타,순천도매,순천원협,경북,예천,656.77,21,04
기타,순천도매,순천원협,대구,대구중구,592.41,21,04
기타,천안도매,천안농협,제주,제주,953.88,21,04
기타,천안도매,천안농협,전북,완주,1312.94,21,04
기타,천안도매,천안농협,제주,서귀포,1094.61,21,04
기타,천안도매,천안농협,서울,서울중구,457.58,21,04
기타,익산도매,익산원예농협,제주,제주,967.76,21,04
기타,익산도매,익산원예농협,전남,여수,819.35,21,04
기타,익산도매,익산원예농협,전북,익산,902.63,21,04
기타,익산도매,익산원예농협,전남,무안,1162.11,21,04
기타,익산도매,익산원예농협,전북,완주,857.06,21,04
기타,익산도매,익산원예농협,대구,달서,562.13,21,04
기타,익산도매,익산원예농협,전북,전주완산,598.17,21,04
기타,익산도매,익산원예농협,전북,김제,466.67,21,04
기타,전주도매,전주원협,전북,전주덕진,988.82,21,04
기타,전주도매,전주원협,전북,완주,1389.54,21,04
기타,전주도매,전주원협,전남,여수,971.54,21,04
기타,전주도매,전주원협,경기,고양일산서,742.31,21,04
기타,전주도매,전주원협,전남,고흥,759.02,21,04
기타,전주도매,전주원협,전북,부안,989.11,21,04
기타,전주도매,전주원협,전남,함평,625.01,21,04
기타,전주도매,전주원협,광주,광주서구,850.00,21,04
기타,전주도매,전주원협,전북,김제,517.46,21,04
기타,전주도매,전주원협,충남,논산,633.33,21,04
기타,전주도매,전주원협,전남,신안,774.44,21,04
기타,창원내서도매,마산청과시장,제주,제주,1064.39,21,04
기타,창원내서도매,창원원협,경남,창녕,870.10,21,04
기타,창원내서도매,창원원협,경남,창원의창,894.89,21,04
기타,창원내서도매,마산청과시장,경남,창녕,772.94,21,04
기타,창원내서도매,마산청과시장,경남,창원마산회원,1803.75,21,04
기타,창원내서도매,창원원협,경남,의령,757.27,21,04
기타,창원내서도매,창원원협,경남,거제,433.21,21,04
기타,창원내서도매,마산청과시장,경남,의령,817.81,21,04
기타,창원내서도매,창원원협,제주,제주,1175.89,21,04
기타,창원내서도매,마산청과시장,전남,해남,535.49,21,04
기타,창원내서도매,창원원협,경남,창원마산회원,941.73,21,04
기타,창원내서도매,마산청과시장,경남,창원진해,553.27,21,04
기타,창원내서도매,마산청과시장,전남,고흥,812.25,21,04
기타,창원내서도매,창원원협,경북,군위,680.58,21,04
기타,창원내서도매,마산청과시장,경남,거제,638.81,21,04
기타,창원내서도매,마산청과시장,전남,무안,630.17,21,04
기타,창원내서도매,창원원협,경남,합천,833.33,21,04
기타,창원내서도매,마산청과시장,경남,밀양,562.62,21,04
기타,창원내서도매,창원원협,대구,달성,1128.33,21,04
기타,창원내서도매,창원원협,부산,연제,793.01,21,04
기타,창원내서도매,창원원협,전남,여수,698.46,21,04
기타,창원내서도매,마산청과시장,경북,고령,472.60,21,04
기타,창원내서도매,창원원협,경남,창원마산합포,350.00,21,04
기타,안양도매,안양원협,전북,완주,885.71,21,04
기타,창원팔용도매,농협창원,제주,서귀포,1078.00,21,04
